ID,day,month,year,place of marriage,forename of groom,surname of groom,occupation of groom,marital status of groom,age of groom,address of groom,forename of bride,surname of bride,occupation of bride,marital status of bride,age of bride,address of bride,groom's father's forename,groom's father's surname,groom's father's occupation,if groom's father deceased,groom's mother's forename,groom's mother's maiden surname,if groom's mother deceased,bride's father's forename,bride's father's surname,bride's father's occupation,if bride's father deceased,bride's mother's forename,bride's mother's maiden surname,if bride's mother deceased,notes1,gdeath,bdeath,GROOM_IDENTITY,BRIDE_IDENTITY,GROOM_MOTHER_IDENTITY,GROOM_FATHER_IDENTITY,BRIDE_MOTHER_IDENTITY,BRIDE_FATHER_IDENTITY,GROOM_BIRTH_RECORD_IDENTITY,BRIDE_BIRTH_RECORD_IDENTITY,GROOM_FATHER_BIRTH_RECORD_IDENTITY,GROOM_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_FATHER_BIRTH_RECORD_IDENTITY,BRIDE_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_IMMIGRANT_GENERATION,GROOM_IMMIGRANT_GENERATION
5170,4,JULY,1903,"Genoch Farm South Ayrshire",Joshua,Main,AG PUPIL,B,22,"3 Ritchie Place, Aberdeenshire",Aminat,Breen,FACTORY & SCHOOL,S,19,"102 Brunton Park, Manse, Scottish Borders",Taylor,Main,JOINER,,Brenna,Mcmillan,,Daniel,Breen,RAILWAY LABOURER,,Olivia,Connelly,,SYNTHETIC DATA PRODUCED USING VALIPOP,17819,18342,17819,18342,14518,11215,14566,13977,17819,18342,11215,14518,13977,14566,NA,NA
5171,6,AUGUST,1903,"Croc North Ayrshire",Rhys,Innes,SALMON FISHER,B,21,"1 Hartrigge Crescent, Scaurs, Scottish Borders",Jordan,Hutcheson,SCHOLAR,S,17,"21 McDonald Gardens, Aberdeenshire",William,Innes,LABOURER,,Nadia,Logan,,Marc,Hutcheson,CATTLE DEALER,,Caitlin,Andrews,,SYNTHETIC DATA PRODUCED USING VALIPOP,17805,18318,17805,18318,14252,13901,14210,14007,17805,18318,13901,14252,14007,14210,NA,NA
5172,18,JULY,1903,"Croc North Ayrshire",Zak,Anderson,FISHERMAN,B,32,"3 Hamilton Place, The Holmes, Scottish Borders",Rebecca,Donald,SCHOLAR,S,16,"4 Jean Lawrie Court, Lessudden House, Scottish Borders",Jamie,Anderson,SHOEMAKER,,Jordan,Johnstone,,Harvey,Donald,LABOURER (AG),,Farjana,Martin,,SYNTHETIC DATA PRODUCED USING VALIPOP,16079,18370,16079,18370,13078,13113,15358,14679,16079,18370,13113,13078,14679,15358,NA,NA
5175,18,SEPTEMBER,1904,"Highland",Daniel,Macphail,PLOUGHMAN,B,30,"1 Marshall Walk, South Ayrshire",Ciara,Berry,,W,37,"1 Elm Court, Westhaugh of Dalshian, Pitlochry",Aidan,Macphail,COAL MINER,,Kathleen,Christie,,Tommy,Berry,TRAVELLER 2 NIGHTS,,Celeste,Kerr,,SYNTHETIC DATA PRODUCED USING VALIPOP,16777,15780,16777,15780,13350,13203,12728,12459,16777,15780,13203,13350,12459,12728,NA,NA
5177,9,MARCH,1904,"Girvan South Ayrshire",Daniel,Main,BRASS FOUNDER,W,40,"1 Ettrick Drive, Moffat, Dumfries and Galloway",Georgina,Keir,COTTON FACTORY,S,36,"92 Carbost Hall Road, Highland",Jake,Main,GARDENER,,Jessica,Macphail,,Thomas,Keir,STUDENT,,Margaux,Clow,,SYNTHETIC DATA PRODUCED USING VALIPOP,15393,15944,15393,15944,12936,12347,12934,12957,15393,15944,12347,12936,12957,12934,NA,NA
5178,30,JULY,1904,"South Lanarkshire",Luke,Webb,IR MINER,B,25,"81 Glebe Park, Highland",Manpreet,Johnstone,,S,32,"2 Arranton Place, Croc, North Ayrshire",Jacob,Webb,MASON,,Lucy,Macphail,,Charles,Johnstone,SHOEMAKER,,Lucy,Aitken,,SYNTHETIC DATA PRODUCED USING VALIPOP,17287,16176,17287,16176,12600,12117,12378,12477,17287,16176,12117,12600,12477,12378,NA,NA
5179,2,APRIL,1904,,Josh,Macphail,JOINER,B,33,"8 Pairc Uilleim, Highland",Charlotte,Mullen,,W,35,"8 Pairc Uilleim, Highland",Aidan,Macphail,COAL MINER,,Kathleen,Christie,,Lewis,Mullen,CALICO PRINTER,,Deborah,Petrie,,SYNTHETIC DATA PRODUCED USING VALIPOP,16495,16182,16495,16182,13350,13203,12352,12265,16495,16182,13203,13350,12265,12352,NA,NA
5180,17,APRIL,1904,"Coplandhill Aberdeenshire",Josh,Webb,PLOUGHMAN,B,30,"81 Glebe Park, Highland",Isobel,Campbell,DOMESTIC SERVANT,S,30,"10 Greenside Park, The Holmes, Scottish Borders",Jacob,Webb,MASON,,Lucy,Macphail,,Samuel,Campbell,CARTER,,Jennifer,Wales,,SYNTHETIC DATA PRODUCED USING VALIPOP,16457,16380,16457,16380,12600,12117,14108,13365,16457,16380,12117,12600,13365,14108,NA,NA
5181,11,SEPTEMBER,1904,"Croc North Ayrshire",Ashley,Johnstone,FARMR OF 259 AC 4 LABS,B,34,"1 Victoria Place, Stranraer, Dumfries and Galloway",Emily,Bull,,S,31,"7 Greenside Park, The Holmes, Scottish Borders",Jordan,Johnstone,AG LAB,,Jade,Petrie,,Christian,Bull,GAME KEEPER,,Alicia,Gillespie,,SYNTHETIC DATA PRODUCED USING VALIPOP,15929,16276,15929,16276,12586,12129,11546,11183,15929,16276,12129,12586,11183,11546,NA,NA
5182,20,DECEMBER,1904,"Letham & District Angus",Elliot,Wilson,CLERK IN WHOLESALE DRAPERY WAREHOUSE,B,38,"2 Big Sand Road, Highland",Hannah,Kerr,SEWING,S,32,"4 Mansefield, Auchreoch, Stirling",Reuben,Wilson,LABOURER AT HARBOUR,,Katie,Sutherland,,Callum,Kerr,,,Amber,Leishman,,SYNTHETIC DATA PRODUCED USING VALIPOP,15469,16320,15469,16320,11618,11437,12330,10695,15469,16320,11437,11618,10695,12330,NA,NA
5183,22,MAY,1904,"Cellardyke Fife",Viraj,Johnstone,PLUMBER,B,26,"3 Hillside Terrace, Croc, North Ayrshire",Gloria,Clow,DOMESTIC SERV,S,26,"4 Nelson Road, Soroba, Oban",Benjamin,Johnstone,SHOEMAKER,,Ruby,Smith,,Robert,Clow,COAL MINER,,Madison,Wood,,SYNTHETIC DATA PRODUCED USING VALIPOP,16951,16894,16951,16894,14016,13437,12802,12315,16951,16894,13437,14016,12315,12802,NA,NA
5184,10,MARCH,1904,"Scottish Borders",Sam,Syme,BLACKSMITH,B,29,"4 Castle Road, Genoch Farm, South Ayrshire",Jeanne,Anderson,DOMESTIC SERVANT,S,26,"3 Dales View Drive, Meethill, Peterhead",Adrian,Syme,VAGRANT,,Brooke,Mullen,,Wayne,Anderson,NONE,,Charlotte,Leishman,,SYNTHETIC DATA PRODUCED USING VALIPOP,16461,16904,16461,16904,12626,11611,13004,12007,16461,16904,11611,12626,12007,13004,NA,NA
5185,6,OCTOBER,1904,"Aberdeenshire",Daniel,Connelly,SHIP CARPENTER,B,24,"2 Cant Crescent, Northbank Farm Steadings, Fife",Paige,Green,M W,S,26,"43 Ard Struan Road, Highland",Kieran,Connelly,JANITOR GRENDYKE HALL,,Bethan,Kerr,,Aaron,Green,FISHERMAN,,Zoe,Currie,,SYNTHETIC DATA PRODUCED USING VALIPOP,17329,17044,17329,17044,13334,13085,13226,12217,17329,17044,13085,13334,12217,13226,NA,NA
5186,4,SEPTEMBER,1904,"Scaurs Scottish Borders",James,Haig,GARDNER,B,22,"46 Chalmers Court, Three Bridges, Inveraray",Nahida,Hobson,DOMESTIC SERVANT,S,25,"5 Hamilton Terrace, Croc, North Ayrshire",Jack,Haig,LABOURER SOAP WORK,,Danielle,Fleming,,Joshua,Hobson,INSURANCE AGENT,,Sasha,Fell,,SYNTHETIC DATA PRODUCED USING VALIPOP,17499,17086,17499,17086,13686,14117,14038,14157,17499,17086,14117,13686,14157,14038,NA,NA
5187,23,MAY,1904,"Cornton Stirling",Sonny,Mcmillan,SHIP CARPENTER,B,30,"1 Cant Crescent, Northbank Farm Steadings, Fife",Lois,Middleton,FLAXSPINNER,S,25,"1 Wilton Park Road, Wilton Dean, Hawick",Liam,Mcmillan,CARTER,,Wendy,Andrews,,Kieran,Middleton,COAL MINNER,,Jennifer,Reid,,SYNTHETIC DATA PRODUCED USING VALIPOP,16337,17026,16337,17026,12508,11565,12800,13119,16337,17026,11565,12508,13119,12800,NA,NA
5188,3,SEPTEMBER,1904,"South Ayrshire",O'neil,Buchan,COTTON BLEACHER TRAVG,B,31,"60 Douglas Square, Scottish Borders",Isobel,Wilson,DRESSMAKER,S,26,"2 Londubh Road, Highland",Samuel,Buchan,SADDLER (MUSLIN EMPLOYING 1 AP),,Maisie,Rice,,Raul,Wilson,ADVOCATE IN PRACTICE,,Rebecca,Tariq,,SYNTHETIC DATA PRODUCED USING VALIPOP,16273,17028,16273,17028,11560,11177,12862,12221,16273,17028,11177,11560,12221,12862,NA,NA
5189,30,NOVEMBER,1904,"Aberdeenshire",Dominic,Connelly,,B,20,"1 Lubnaig Drive, Drumardoch Farm, Callander",Mary,Mcguire,CANVASS WEAVER,W,26,"269 Golf Course Road, Perth and Kinross",Joshua,Connelly,CARTER,,Emma,Kelman,,Jack,Mcguire,SHIP CARPENTER,,Madeleine,Melville,,SYNTHETIC DATA PRODUCED USING VALIPOP,17893,16996,17893,16996,13598,10845,12098,11387,17893,16996,10845,13598,11387,12098,NA,NA
5190,6,MARCH,1904,,Liam,Innes,CABINET MAKER,B,28,"4 Ceann An Ora, Na h-Eileanan Siar",Louise,Bull,DOMESTIC SERV,S,27,"4 Ceann An Ora, Na h-Eileanan Siar",Adam,Innes,LABOURER (AG),,Sadie,Murray,,Russell,Bull,LABOURER,,Helen,Connelly,,SYNTHETIC DATA PRODUCED USING VALIPOP,17347,17446,17347,17446,13706,13495,12630,12003,17347,17446,13495,13706,12003,12630,NA,NA
5191,8,JANUARY,1904,"Dalry North Ayrshire",Mohammed,Hobson,STONE MASONS HEWER,B,25,"2 Gowanlea, The Lees, Coldstream",Rohanna,Ramsay,COTTON SPINNER,S,23,"57 Ard Struan Road, Highland",Samuel,Hobson,WOOLEN WEAVER,,Chloe,Hawthorne,,Kieran,Ramsay,MASONS LABOURER,,Kayleigh-anne,Paterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,17029,17472,17029,17472,12838,13117,13094,12245,17029,17472,13117,12838,12245,13094,NA,NA
5192,11,AUGUST,1904,"Na h-Eileanan Siar",Jay,Ramsay,BOILER MAKER,B,33,"5 Castle Street, Aberdeenshire",Colleen,Robb,,S,22,"10 School Park, Highland",Elliott,Ramsay,TAILOR,,Lauren,Bull,,Jaskaran,Robb,IRON MOULDER,,Ellena,Tariq,,SYNTHETIC DATA PRODUCED USING VALIPOP,15923,17448,15923,17448,12588,12821,12738,14293,15923,17448,12821,12588,14293,12738,NA,NA
5193,21,JULY,1904,,Regan,Mcguire,ENGINE DRIVER,B,26,"1 Snipe Street, Ellon, Aberdeenshire",Alice,Smith,DOMESTIC SERVT,D,29,"1 Snipe Street, Ellon, Aberdeenshire",Connor,Mcguire,STONE QUARRY LABOURER,,Rhiannon,Webster,,Richard,Smith,IRON MINER,,Cicely,Wilson,,SYNTHETIC DATA PRODUCED USING VALIPOP,18081,17688,18081,17688,14968,14701,14532,13897,18081,17688,14701,14968,13897,14532,NA,NA
5194,1,SEPTEMBER,1904,"Lessudden House Scottish Borders",Mohammad,Clifford,,B,22,"1 Brochroy Croft, Argyll and Bute",Amina,Rooney,,S,22,"1 Seaton Street, Maybole, South Ayrshire",Luke,Clifford,SADDLER,,Priyanka,Fleming,,Isaac,Rooney,WRIGHT,,Lucy,Patterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,17625,17790,17625,17790,13208,12453,13970,12019,17625,17790,12453,13208,12019,13970,NA,NA
5195,19,APRIL,1904,"Fife",Lewys,Main,DOCK LABOURER,B,20,"3 Millhill View, Perth and Kinross",Elle,Wood,SCHOLAR,S,19,"4 Castle Street, Aberdeenshire",Phillip,Main,FARMER LABR,,Hannah,Anderson,,Reegan,Wood,SHIP MASTER,,Jodie,Syme,,SYNTHETIC DATA PRODUCED USING VALIPOP,17629,17814,17629,17814,13366,13485,14538,14799,17629,17814,13485,13366,14799,14538,NA,NA
5196,25,FEBRUARY,1904,"South Lanarkshire",Jordan,Breen,CATTLEMAN,B,24,"632 Manse Road, North Ayrshire",Jodie,Mclaughlin,,S,21,"65 Aird Street, Portsoy, Aberdeenshire",Owen,Breen,LABOURER AT IRON WORK'S,,Hannah-rose,Paterson,,Adam,Mclaughlin,RETIRED BROTHER,,Sophie,Kelman,,SYNTHETIC DATA PRODUCED USING VALIPOP,17359,17788,17359,17788,13870,13241,13990,12713,17359,17788,13241,13870,12713,13990,NA,NA
5197,26,OCTOBER,1904,"Scottish Borders",Jacob,Keir,MASON (JOURNEYMAN),B,26,"1 Clydesholm Court, South Lanarkshire",Tamara,Murray,SCHOLAR,S,20,"7 Milton Wynd, South Ayrshire",Justin,Keir,BOOKSELLER,,Caitlin,Gowans,,Zishan,Murray,BOOT MAKER,,Eloise,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,17033,17872,17033,17872,12986,11997,13266,12733,17033,17872,11997,12986,12733,13266,NA,NA
5198,21,MARCH,1904,"Aberdeenshire",Daniel,Mccue,LABOURER (WITH HORSES),B,27,"32 Monamore Place, Croc, North Ayrshire",Charlotte,Sinclair,SCHOLAR,S,20,"1 Dal nan Each, Highland",Harrison,Mccue,JOURNEYMAN MASON,,Amy,Macphail,,Callum,Sinclair,LABOURER,,Molly,Mclachlan,,SYNTHETIC DATA PRODUCED USING VALIPOP,16907,17882,16907,17882,12950,12501,13348,12859,16907,17882,12501,12950,12859,13348,NA,NA
5199,23,OCTOBER,1904,"Seafield Kirkcaldy ",Mark,Mcclure,LABOURER,B,31,"3 Dobson Drive, Batties Den, Angus",Sarah,Mcmillan,SCHOLAR,S,19,"1 Union Street Lane, Kirktonhill, Bonhill",Joshua,Mcclure,VICTUALLER & CURRIER JO,,Rebecca,Syme,,Jordan,Mcmillan,COAL MINER,,Hollie,Webb,,SYNTHETIC DATA PRODUCED USING VALIPOP,16277,17920,16277,17920,11510,11075,14158,14011,16277,17920,11075,11510,14011,14158,NA,NA
5200,6,SEPTEMBER,1904,,Max,Mcguire,FARMER,D,31,"1 St Thomas Crescent, Warddykes, Arbroath",Hollie,Connelly,DOMESTIC SERVANT,S,23,"85 Duntaylor Avenue, Aberfeldy, Perth and Kinross",Angus,Mcguire,PENSIONER (CHELSEA),,Katherine,Innes,,Jonathan,Connelly,HAND LOOM WOOLLEN WEAVER,,Emily,Begg,,SYNTHETIC DATA PRODUCED USING VALIPOP,16725,17948,16725,17948,12296,11397,14746,13261,16725,17948,11397,12296,13261,14746,NA,NA
5201,25,APRIL,1904,"Stranraer Dumfries and Galloway",Josh,Hawthorne,SCHOLAR,B,18,"8 Arranton Place, Croc, North Ayrshire",Caitlin,Campbell,SCHOLAR,S,18,"2 Prestonfield Road, Annan, Dumfries and Galloway",Charlie,Hawthorne,AG LAB,,Jessica,Middleton,,Bobby,Campbell,GROCER LABOURER,,Hannah,Murray,,SYNTHETIC DATA PRODUCED USING VALIPOP,18029,18092,18029,18092,13610,12839,14912,14779,18029,18092,12839,13610,14779,14912,NA,NA
5202,25,JANUARY,1904,"Aberdeenshire",Kieran,Sutherland,SCHOLAR,B,19,"97 Carbost Hall Road, Highland",Anna,Donald,SCHOLAR,S,17,"5 Bracklinn Road, Drumardoch Farm, Callander",Henry,Sutherland,DYE WORKER,,Martha,Innes,,Harry,Donald,COTTON YARN DRESSER,,Georgina,Macdonald,,SYNTHETIC DATA PRODUCED USING VALIPOP,17787,18042,17787,18042,13994,14411,13976,14015,17787,18042,14411,13994,14015,13976,NA,NA
5203,25,SEPTEMBER,1904,"Cellardyke Fife",Darren,Innes,COAL CARTER,B,24,"1 Holburn Head Road, Burnside, Caithness",Jade,Kerr,SCHOLAR,S,19,"2 Park Crescent, Hillpark, Bannockburn",Kyle,Innes,INNKEEPER,,Rosalind,Rae,,William,Kerr,RAILWAY LABOURER,,Simone,Millar,,SYNTHETIC DATA PRODUCED USING VALIPOP,17365,18072,17365,18072,13834,13051,14696,14963,17365,18072,13051,13834,14963,14696,NA,NA
5204,2,OCTOBER,1904,"Aberfeldy Perth and Kinross",William,Rice,ENGINE SMITH,B,26,"4 School Hill, The Roundel, Leuchars",Laura,Scott,SCHOLAR,S,18,"2 Seaton Street, Maybole, South Ayrshire",Alexander,Rice,BILL POSTER,,Lauren,Broadfoot,,Jack,Scott,COAL MINER,,Terrie,Johnson,,SYNTHETIC DATA PRODUCED USING VALIPOP,16881,18062,16881,18062,12720,12349,14350,12981,16881,18062,12349,12720,12981,14350,NA,NA
5205,25,MAY,1905,"Ellon Aberdeenshire",Bradley,Hawthorne,AG LAB,B,45,"58 Ard Struan Road, Highland",Isabel,Mclaren,PROPRIETOR OF HOUSES,S,41,"4 Ailsa Place, Girvan, South Ayrshire",Matthew,Hawthorne,LABOURER TO A CONTRACTOR,,Natasha,Smith,,Derek,Mclaren,COTTON WEAVER,,Stephanie,Ramsay,,SYNTHETIC DATA PRODUCED USING VALIPOP,14689,15214,14689,15214,11858,11641,11890,11561,14689,15214,11641,11858,11561,11890,NA,NA
5206,13,SEPTEMBER,1905,"Scottish Borders",Jonathan,Fell,COTTON WEAVER,B,42,"262 Golf Course Road, Girvan, South Ayrshire",Molly,Bull,BURGESS DAUGHTER,S,39,"1 St Molios Park, Croc, North Ayrshire",George,Fell,COW FEEDER,,Demi,Penman,,Daniel,Bull,LAB,,Katie,Mcguire,,SYNTHETIC DATA PRODUCED USING VALIPOP,14805,15188,14805,15188,11196,10969,11414,11389,14805,15188,10969,11196,11389,11414,NA,NA
5207,30,MAY,1905,"Argyll and Bute",Todd,Anderson,SOLICITOR'S GENERAL CLERK,B,29,"11 Greenside Park, The Holmes, Scottish Borders",Eleanor,Porter,,W,38,"1 Inchbrakie Drive, Crieff, Perth and Kinross",Abdul,Anderson,SHOEMAKER,,Natasha,Connelly,,Bradley,Porter,RETIRED BAILLIE CLOTH WAREHOUSEMAN EMPLOYING 2 MEN WOOLLEN,,Shannon,Donald,,SYNTHETIC DATA PRODUCED USING VALIPOP,16603,15338,16603,15338,12722,12471,11704,11395,16603,15338,12471,12722,11395,11704,NA,NA
5208,11,JUNE,1905,"Genoch Farm South Ayrshire",Oliver,Brand,SILK WEAVER,B,48,"2 Cherry Bank, Southfield, Scottish Borders",Shannon,Jordan,HOUSEWIFE,W,37,"72 Dail a' Chladaich, Highland",Rhys,Brand,ENGINEER,,Zoe,Aitchison,,Ryan,Jordan,COML TRAVELER DRAPERY,,Francesca,Young,,SYNTHETIC DATA PRODUCED USING VALIPOP,14379,15948,14379,15948,10874,11055,13076,12593,14379,15948,11055,10874,12593,13076,NA,NA
5209,24,NOVEMBER,1905,"Highland",Oliver,Melville,SHOEMAKER,B,33,"2 Haremoss Drive, Heatherknowe, Portlethen",Kimberley,Ramsay,,S,34,"4 Fank Brae, Highland",Lewis,Melville,WINE & SPIRIT MERCHANT,,Natasha,Beaton,,Matthew,Ramsay,WEAVER (SILK),,Lauren,Leishman,,SYNTHETIC DATA PRODUCED USING VALIPOP,16375,16074,16375,16074,13502,12321,12978,12963,16375,16074,12321,13502,12963,12978,NA,NA
5210,31,JANUARY,1905,"Highland",Tariq,Ramsay,NONE IMBECILE,B,33,"6 Leideag, Na h-Eileanan Siar",Natalie,Anderson,FIELD LAB,S,33,"1 Logie Avenue, Middlefield, Aberdeen City",Connor,Ramsay,FISHERMAN,,Zoe,Leishman,,Lewis,Anderson,GARDNER,,Georgia,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,16083,16032,16083,16032,13046,12213,12154,10501,16083,16032,12213,13046,10501,12154,NA,NA
5211,3,SEPTEMBER,1905,"Genoch Farm South Ayrshire",Harry,Kerr,VAGRENT FORMERLY SLATER,D,61,"1 Beech Walk, Scaurs, Scottish Borders",Amanda,Aitchison,,S,35,"1 Fladda Crescent, Portree, Highland",Cameron,Kerr,LABOURER,,Kate,Macphail,,Michael,Aitchison,FARMER OF 85 ACRES 2 MEN,,Amy,Bull,,SYNTHETIC DATA PRODUCED USING VALIPOP,12491,16062,12491,16062,9726,9853,12580,12325,12491,16062,9853,9726,12325,12580,NA,NA
5212,21,AUGUST,1905,"West End Scottish Borders",Alexander,Sutherland,BOOT MAKER WORKMAN,B,24,"3 Hislop Gardens, Galalaw, Scottish Borders",Nosheen,Currie,,S,32,"265 Golf Course Road, Girvan, South Ayrshire",Nathan,Sutherland,CARTER,,Chelsea,Currie,,Drew,Currie,WRIGHT MASTER EMPLOYING 2 MEN & 1 AP,,Summer,Robinson,,SYNTHETIC DATA PRODUCED USING VALIPOP,17601,16358,17601,16358,12972,11077,13070,13493,17601,16358,11077,12972,13493,13070,NA,NA
5214,12,FEBRUARY,1905,"Highland",Tommy,Aitken,AG LAB,B,38,"13 The Croft, The Holmes, Scottish Borders",Victoria,Petrie,FACTORY WORKER,S,30,"33 Ninian Place, Portlethen, Aberdeenshire",Gareth,Aitken,LABOURER,,Ruth,Brand,,Brandon,Petrie,STREET PORTER,,Stephanie,Paterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,15499,16552,15499,16552,11978,9715,11876,12013,15499,16552,9715,11978,12013,11876,NA,NA
5215,8,AUGUST,1905,"Northbank Farm Steadings Fife",Callum,Little,LAB,B,44,"4 Cora Linn Court, North Ayrshire",Leanne,Wilson,SCHOOL MISTRESS,S,30,"2 Balgibbon Drive, Braeleny Farm, Callander",Lewis,Little,LINEN WEAVER,,Jennifer,Hawthorne,,Scott,Wilson,INNKEEPER,,Jessica,Wilson,,SYNTHETIC DATA PRODUCED USING VALIPOP,14539,16616,14539,16616,11298,10491,12998,11871,14539,16616,10491,11298,11871,12998,NA,NA
5216,2,FEBRUARY,1905,"Fife",Carl,Petrie,WRITERS CLERK,B,29,"1 Blyth Farm Road, Scotstonrig, Scottish Borders",Rebecca,Smith,DOMESTIC SERVANT,W,29,"2 Glen Finglas Road, Stirling",Steffan,Petrie,LINEN WARPER,,Sarah,Rice,,Jake,Smith,FARMER OF 12 ACRES AND SPIRIT DEALER,,Chloe,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,16579,16716,16579,16716,12356,11783,12210,7749,16579,16716,11783,12356,7749,12210,NA,NA
5217,23,OCTOBER,1905,"East Lothian",Jordan,Bradley,AG LAB,B,20,"3 The Avenue, Three Bridges, Inveraray",Elizabeth,Bull,FIELD LABR,W,31,"7 The Croft, The Holmes, Scottish Borders",Thomas,Bradley,FARMER OF 12 ACRES,,Emily,Hart,,Tayler,Bull,AG LABOURER,,Amy,Petrie,,SYNTHETIC DATA PRODUCED USING VALIPOP,18143,16756,18143,16756,13450,13879,12822,12461,18143,16756,13879,13450,12461,12822,NA,NA
5218,19,JULY,1905,"Coplandhill Aberdeenshire",Bradley,Robinson,FARM SERVANT,B,23,"2 Scorrybreac Road, Portree, Highland",Rosie,Duncan,DOMESTIC SERV,S,27,"1 Tarlair Street, North Lodge, Macduff",Daniel,Robinson,FOREST LAB,,Leah,Fullarton,,Joe,Duncan,LINEN MANAGER AT BLEACH FIELD,,Christie,Gillespie,,SYNTHETIC DATA PRODUCED USING VALIPOP,17639,16948,17639,16948,13466,13387,13886,11627,17639,16948,13387,13466,11627,13886,NA,NA
5219,17,JULY,1905,"Kingsmuir Peebles ",Joshua,Aitchison,LABOURER,B,23,"1 Margaretvale Drive, Swinhill, Larkhall",Amy,Wood,FLAX SPIN,S,27,"17 Hamilton Terrace, Croc, North Ayrshire",Jake,Aitchison,MUSLIN WEAVER,,Megan,Ramsay,,Joshua,Wood,CABMAN,,Leah,Mackenzie,,SYNTHETIC DATA PRODUCED USING VALIPOP,17615,16992,17615,16992,13100,12105,12096,12227,17615,16992,12105,13100,12227,12096,NA,NA
5220,13,SEPTEMBER,1905,"Lockerbie Dumfries and Galloway",Thomas,Main,FISHERMAN,B,28,"3 Millhill View, Perth and Kinross",Amy,Patterson,SERVANT,S,27,"1 Newton Kennedy Bridge, Girvan, South Ayrshire",Phillip,Main,FARMER LABR,,Hannah,Anderson,,Jack,Patterson,IRON MONGER'S ASSISTANT,,Shannon,Little,,SYNTHETIC DATA PRODUCED USING VALIPOP,16927,17062,16927,17062,13366,13485,13594,14093,16927,17062,13485,13366,14093,13594,NA,NA
5221,2,NOVEMBER,1905,"Braeleny Farm Stirling",Lewis,Anderson,WARE HOUSEMAN'S DRAPER,B,28,"1 Kilrenny Lea, Cellardyke, Fife",Lucy,Gillespie,DAIRYMAID,S,26,"2 Fleeman Avenue, Aberdeenshire",Alby,Anderson,MASON,,Samantha,Mccormick,,George,Gillespie,LINEN WEAVER HD L,,Rebecca,Hay,,SYNTHETIC DATA PRODUCED USING VALIPOP,16767,17006,16767,17006,13216,12817,12436,12603,16767,17006,12817,13216,12603,12436,NA,NA
5222,21,DECEMBER,1905,"Aberdeenshire",George,Lyon,AG LAB,B,25,"15 Orchard Park, Lessudden House, Scottish Borders",Emma,Mcmillan,COOK,D,29,"1 Lochview, Perth and Kinross",Macauley,Lyon,PORTER FLAX,,Naomi,Michie,,Shaun,Mcmillan,BAKER,,Abbie,Burns,,SYNTHETIC DATA PRODUCED USING VALIPOP,17693,17094,17693,17094,15084,14271,14818,13963,17693,17094,14271,15084,13963,14818,NA,NA
5223,15,DECEMBER,1905,"Maxwellheugh Kelso ",Anthony,Main,SCHOLAR,B,19,"3 Millhill View, Perth and Kinross",Madeleine,Gillespie,PIECER,S,24,"68 Church Lane, South Lanarkshire",Phillip,Main,FARMER LABR,,Hannah,Anderson,,Connor,Gillespie,CARTER,,Rebecca,Aitken,,SYNTHETIC DATA PRODUCED USING VALIPOP,18019,17302,18019,17302,13366,13485,12832,13425,18019,17302,13485,13366,13425,12832,NA,NA
5224,29,OCTOBER,1905,"Allanbank Lauder ",Luke,Gowans,BLACKSMITH,B,24,"1 Coronation Avenue, Swinhill, South Lanarkshire",Freya,Hawthorne,DOMESTIC SERVT,S,23,"8 Arranton Place, Croc, North Ayrshire",Liam,Gowans,MALTSTER,,Poppy,Murray,,Charlie,Hawthorne,AG LAB,,Jessica,Middleton,,SYNTHETIC DATA PRODUCED USING VALIPOP,17085,17344,17085,17344,14020,12855,13610,12839,17085,17344,12855,14020,12839,13610,NA,NA
5225,11,APRIL,1905,"Langholm Dumfries and Galloway",Nathan,Andrews,ENGINE FITTER,B,21,"2 Golf Course Road, Girvan, South Ayrshire",Lauren,Burns,FITT WORKER HAIR,S,23,"17 Monamore Place, Croc, North Ayrshire",Mathew,Andrews,GARDENER,,Lauren,Tariq,,Nathan,Burns,CROFTER OF 35 ACRES,,Ruby,Watson,,SYNTHETIC DATA PRODUCED USING VALIPOP,17637,17278,17637,17278,13474,12863,12450,10871,17637,17278,12863,13474,10871,12450,NA,NA
5226,11,MARCH,1905,"Lessudden House Scottish Borders",Jack,Aitken,AG LABOURER,B,23,"84 Crofthead Road, New Prestwick, Prestwick",Bliss,Currie,COTTON WEAVER,S,24,"2 Faravel, Western Horn, Stromness",Jordan,Aitken,JOINER,,Amy,Mcguire,,Sam,Currie,MASON,,Emma,Mclaren,,SYNTHETIC DATA PRODUCED USING VALIPOP,17477,17324,17477,17324,13248,13073,13214,13429,17477,17324,13073,13248,13429,13214,NA,NA
