ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
15686,Chloe,Hutcheson,,S,F,,,2,DECEMBER,1869,"1 Mill Brae, Highland",3,Jonathan,Hutcheson,,,Felicity,Hay,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15686,,15686,10694,10833,,15686,3287,10833,10694,,,NA
15688,Rebecca,Paterson,,S,F,,,18,SEPTEMBER,1870,"3 The Old Creamery, Netherurd House, Scottish Borders",3,Matthew,Paterson,,D,Emelia,Smith,,,R56.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15688,,15688,10746,10165,,15688,3257,10165,10746,,,NA
15690,Rianna,Clow,,S,F,,,6,FEBRUARY,1870,"15 St Molios Park, Croc, North Ayrshire",3,Felix,Clow,,,Tabitha,Cooney,,,R56.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15690,,15690,10808,11113,,15690,3684,11113,10808,,,NA
15692,Hannah,Keir,,S,F,,,16,APRIL,1870,"11 Dal nan Each, Highland",4,Scott,Keir,,,Lucy,Hutcheson,,,E55.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15692,,15692,11060,11767,,15692,3389,11767,11060,,,NA
15694,Lucy,Spiers,,S,F,,,5,OCTOBER,1870,"2 Captain Gray Place, Coplandhill, Aberdeenshire",3,David,Spiers,,,Lauren,White,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15694,,15694,11066,10955,,15694,3264,10955,11066,,,NA
15696,Shannon,Smith,,S,F,,,25,MARCH,1870,"1 Cherry Drive, Girvan, South Ayrshire",3,Oliver,Smith,,,Fatma,Jordan,,,J42.00,J18.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,15696,,15696,11106,9991,,15696,3200,9991,11106,,,NA
15698,Georgia,Begg,,S,F,,,15,JANUARY,1870,"1 Hydro Avenue, Moffat, Dumfries and Galloway",3,Marcus,Begg,,,Chloe,Smith,,,A37.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15698,,15698,11062,9765,,15698,3201,9765,11062,,,NA
15700,Sophie,Rice,,S,F,,,5,AUGUST,1870,"5 Caberfeidh, Portree, Highland",3,Robert,Rice,,,Isobel,Doig,,,R54.04,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15700,,15700,11070,11663,,15700,3720,11663,11070,,,NA
15702,Laurie-anne,Fell,,S,F,,,5,JANUARY,1870,"262 Golf Course Road, Girvan, South Ayrshire",3,George,Fell,,,Demi,Penman,,,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15702,,15702,11196,10969,,15702,3501,10969,11196,,,NA
15704,Victoria,Clifford,,S,F,,,19,SEPTEMBER,1870,"6 Ladylands Drive, Glenburn Hall, Jedburgh",4,Aleksander,Clifford,,,Emily,Mcmillan,,,P96.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15704,,15704,11216,10981,,15704,3365,10981,11216,,,NA
15706,Brooke,Hawthorne,SCHOLAR,S,F,,,3,FEBRUARY,1879,"1 Well Road, Lockerbie, Dumfries and Galloway",12,Lewis,Hawthorne,,,Bethany,White,,,R56.80,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15706,,15706,11430,11841,,15706,3723,11841,11430,,,NA
15708,Farah,Connelly,SCHOLAR,S,F,,,15,JULY,1885,"68 Greystone Place, Aberdeenshire",19,Jack,Connelly,,D,Nadine,Smith,,,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15708,,15708,11390,11831,,15708,3458,11831,11390,,,NA
15710,Hannah,Mcguire,,S,F,,,18,AUGUST,1894,"2 Waulkmill Park, Dumfries and Galloway",28,Joseph,Mcguire,,,Paige,Neilson,,,I38.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15710,,15710,11400,11101,,15710,3429,11101,11400,,,NA
15712,Daryl,Lyon,MUSLIN EMBROIDERER,S,F,,,10,MAY,1894,"4 Common Road, Cellardyke, Fife",27,Ishmail,Lyon,,,Layla,Ross,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15712,,15712,11562,12457,,15712,3598,12457,11562,,,NA
15718,Shannon,O'donnell,,S,F,,,16,JULY,1899,"7 Greenside Park, The Holmes, Scottish Borders",33,Jacob,O'donnell,,D,Alicia,Gillespie,,,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15718,,15718,11546,10939,,15718,3202,10939,11546,,,NA
15716,Shanice,Mcclure,MILL WORKER,M,F,Elliott Doig,COAL MINER,22,SEPTEMBER,1903,"1 Keir Rise, Aberdeenshire",37,Joshua,Mcclure,,D,Rebecca,Syme,,,G04.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15716,4823,15716,11510,11075,15487,15716,3272,11075,11510,4823,15487,NA
15720,Bronwyn,Gemmell,RETIRED SERVANT,M,F,Rhodri Anderson,SHIP YARD LAB,24,FEBRUARY,1905,"8 The Green, Swinton Dene, Scottish Borders",38,Gavin,Gemmell,,,Himani,Keir,,D,F10.20,R04.20,,SYNTHETIC DATA PRODUCED USING VALIPOP,15720,5018,15720,11656,11417,15517,15720,3629,11417,11656,5018,15517,NA
15730,Stevie,Connelly,SEAMSTRESS,M,F,,,25,MARCH,1905,"119 Woodlands Avenue, South Lanarkshire",38,Henry,Connelly,,D,Tamara,Hutcheson,,,C80.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15730,,15730,11792,11393,,15730,3404,11393,11792,,,NA
15732,Leanne,Green,,M,F,Liam Ramsay,LAW CLERK MANAGING,30,DECEMBER,1910,"1 Covenanters Row, Kincorth, Aberdeen City",44,Zak,Green,,D,Samantha,Michie,,,A16.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15732,5055,15732,11716,10095,16623,15732,3406,10095,11716,5055,16623,NA
15740,Abbi,Aitken,SACK SEWER,M,F,Liam White,PAUPER,26,MAY,1910,"3 Ailsa Place, Girvan, South Ayrshire",43,Gareth,Aitken,,D,Ruth,Brand,,,L94.41,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15740,4983,15740,11978,9715,17049,15740,3344,9715,11978,4983,17049,NA
15746,Phoebe,Mcguire,GENERAL SERVANT,M,F,Luke Mcguire,HAWKER (LINEN),22,FEBRUARY,1915,"1 Endrick Way, Drumbeg, Stirling",49,Jack,Mcguire,,D,Madeleine,Melville,,D,C50.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15746,4906,15746,12098,11387,14005,15746,3574,11387,12098,4906,14005,NA
15762,Karli,Menzies,,M,F,Jacob Mccormick,LAB,15,OCTOBER,1919,"19 Hartrigge Crescent, Scaurs, Scottish Borders",52,Alistair,Menzies,,D,Amber,Brand,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15762,4825,15762,12340,11319,14275,15762,3648,11319,12340,4825,14275,NA
15772,Nicola,Mclaren,FARMERS WIFE,W,F,David Webb,SACK WEAVING OVERSEER,26,SEPTEMBER,1919,"4 Smiddy Park, Aberdeenshire",53,Philip,Mclaren,,D,Katie,Keir,,D,Y34.01,Y34.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,15772,5017,15772,12570,9865,16015,15772,3736,9865,12570,5017,16015,NA
15742,Madeline,Ferguson,WORKS SMALL BIT LAND,M,F,Kunal Donald,MANAGER,8,OCTOBER,1919,"2 Evan Road, Dumfries and Galloway",53,Logan,Ferguson,,D,Rebecca,Young,,D,I38.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15742,4984,15742,12130,12133,15729,15742,3727,12133,12130,4984,15729,NA
15758,Sanna,White,WIFE,M,F,Barrie Webster,LABOURER,4,JANUARY,1922,"180 Academy Street, Brora, Highland",55,Connor,White,,D,Claire,Murray,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15758,5056,15758,12386,10315,16193,15758,3621,10315,12386,5056,16193,NA
15726,Zahra,Porter,,M,F,Jason Donald,HAWKER,19,OCTOBER,1925,"11 Leideag, Na h-Eileanan Siar",59,Patrick,Porter,,D,Nimrah,Campbell,,D,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15726,5057,15726,11640,10873,14423,15726,3373,10873,11640,5057,14423,NA
15734,Hannah,Petrie,,W,F,Dylan Kelman,SHEPHERD,22,DECEMBER,1925,"15 Glencraig Place, Croc, North Ayrshire",59,Brandon,Petrie,,D,Stephanie,Paterson,,D,B54.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15734,4539,15734,11876,12013,13737,15734,3503,12013,11876,4539,13737,NA
15736,Amy,Robb,,M,F,Maxwell Mclaren,COTTON WEAVER,23,NOVEMBER,1925,"5 Leideag, Na h-Eileanan Siar",59,Dean,Robb,,D,Emma,Davidson,,D,R60.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15736,4942,15736,12016,12779,16619,15736,3725,12779,12016,4942,16619,NA
15764,Sophie,Keir,,M,F,Joshua Sutherland,GARDENER,21,JUNE,1930,"275 Golf Course Road, Girvan, South Ayrshire",64,James,Keir,,D,Shanice,Craig,,D,C76.50,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15764,4904,15764,12288,12147,16073,15764,3616,12147,12288,4904,16073,NA
15714,Alice,Rice,HOUSE KEEPER,M,F,Syed Spiers,FISHERMAN,30,SEPTEMBER,1931,"2 Commonwealth Drive, South Ayrshire",64,Tyler,Rice,,D,Sky,Webster,,D,K46.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15714,4755,15714,11550,11887,15221,15714,3463,11887,11550,4755,15221,NA
15722,Aimee,Robb,CROFTER'S WIFE,M,F,Dominic Aitchison,MASON (JOURNEYMAN),30,OCTOBER,1932,"1 St Annes Crescent, Heatherknowe, Aberdeenshire",66,Keval,Robb,,D,Imogen,Laing,,D,G93.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15722,4608,15722,11654,11857,15653,15722,3435,11857,11654,4608,15653,NA
15752,Lauren,Mcguire,,W,F,Samuel Donaghy,RAILWAY PORTER,19,JANUARY,1936,"1 Michael Tunstall Place, Aberdeenshire",69,Adam,Mcguire,,D,Danielle,Gillespie,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15752,4793,15752,12206,11629,14783,15752,3579,11629,12206,4793,14783,NA
15760,Catherine,Mcguire,,W,F,Harry Hutcheson,STOKER IN STARCH WORK,25,JULY,1937,"1 Corsar Croft, Kirkton, Angus",71,Angus,Mcguire,,D,Katherine,Innes,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15760,4570,15760,12296,11397,14529,15760,3617,11397,12296,4570,14529,NA
15776,Amy,Aitchison,,M,F,Jake Kelman,CROFTER,25,JANUARY,1937,"173 Dailly Road, Maybole, South Ayrshire",70,Michael,Aitchison,,D,Amy,Bull,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15776,4822,15776,12580,12325,16641,15776,3653,12325,12580,4822,16641,NA
15780,Ciara,Berry,,R,F,Daniel Macphail,AG LAB,3,JANUARY,1937,"3 Dal nan Each, Highland",70,Tommy,Berry,,D,Celeste,Kerr,,D,R54.05,R53.03,,SYNTHETIC DATA PRODUCED USING VALIPOP,15780,5175,15780,12728,12459,16777,15780,3738,12459,12728,5175,16777,NA
15786,Rebecca,Robinson,PAUPER (LINEN WEAVER),M,F,Jordan Gillespie,PENNONER,7,APRIL,1938,"38 Gordon Brown Place, Highland",71,Taylor,Robinson,,D,Fahima,Petrie,,D,W19.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15786,4716,15786,12926,11623,15657,15786,3658,11623,12926,4716,15657,NA
15788,Charlotte,Mccue,SMALL SHOP,W,F,Patrick Mcmillan,FARM SERVANT,24,APRIL,1940,"1 Waulkmill Park, Dumfries and Galloway",73,Harrison,Mccue,,D,Amy,Macphail,,D,C80.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15788,4792,15788,12950,12501,14955,15788,3624,12501,12950,4792,14955,NA
15790,Jordan,Innes,PAUPER DOMESTIC SERVANT,W,F,Matthew Smith,PROPRIETOR OF HOUSE,16,NOVEMBER,1940,"4 Strath View, Highland",74,James,Innes,,D,Sophie,Currie,,D,R68.85,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15790,4943,15790,13090,12967,15739,15790,3745,12967,13090,4943,15739,NA
15724,Elizabeth,Robinson,,M,F,Allen Mcshane,,8,NOVEMBER,1942,"1 Dubh MacDonald Road, Claggan, Highland",76,Jake,Robinson,,D,Katie,Brand,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15724,4431,15724,11652,10731,16051,15724,3374,10731,11652,4431,16051,NA
15738,Bethany,Johnson,LADIES NURSE,W,F,Bradley Petrie,FORMERLY GARDENER LABOURER,26,SEPTEMBER,1947,"2 Megs Moss, Coplandhill, Aberdeenshire",81,Thomas,Johnson,,D,Kimia,Smith,,D,J81.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15738,4909,15738,11972,11903,15249,15738,3506,11903,11972,4909,15249,NA
15744,Abigail,Gillespie,,W,F,Shaheen Reekie,BOOT & SHOE MAKER,31,AUGUST,1947,"9 Crosbie Road, Troon, South Ayrshire",81,Daniel,Gillespie,,D,Rebecca,Duncan,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15744,4571,15744,12104,10989,14223,15744,3729,10989,12104,4571,14223,NA
15754,Lauren,Andrews,FOREMAN'S WIFE,W,F,Bradley Doig,CROFTER OF 9 ACRES,18,NOVEMBER,1947,"1 Smithy Croft, Allanbank, Lauder",81,Adnan,Andrews,,D,Lydia,Johnson,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15754,4907,15754,12228,11907,15727,15754,3613,11907,12228,4907,15727,NA
15756,Mikayla,Sutherland,PAROCHIAL RELEIF,W,F,Usman Mowbray,FARMER OF 100 ACRS 3 MEN 1 BOY,21,SEPTEMBER,1948,"3 Leideag, Na h-Eileanan Siar",82,Jacob,Sutherland,,D,Rhiannon,Johnstone,,D,K63.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15756,4905,15756,12362,11833,15635,15756,3732,11833,12362,4905,15635,NA
15768,Sophie,Logan,,W,F,Toby Mcguire,SHOEMAKER (JOURNEYMAN),11,JANUARY,1948,"3 Glenesk Road, Langholm, Dumfries and Galloway",81,Alister,Logan,,D,Catherine,Gillespie,,D,R53.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15768,4535,15768,12426,11287,15585,15768,3674,11287,12426,4535,15585,NA
15770,Jessica,Campbell,,W,F,Kyle Smith,COTTON WEAVER,12,APRIL,1951,"3 Quoybrae, Orkney Islands",85,Aidan,Campbell,,D,Saffron,Innes,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15770,4794,15770,12622,12809,14279,15770,3734,12809,12622,4794,14279,NA
15782,Chloe,Greig,CROFTER WIFE,W,F,Miles Campbell,FARMER OF 105 ACRES,15,JANUARY,1951,"40 Fir Drive, Greenhills, East Kilbride",84,George,Greig,,D,Demi,O'donnell,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15782,4824,15782,12716,12115,14835,15782,3740,12115,12716,4824,14835,NA
15784,Molly,Mcmillan,FORMERLY AG LAB,W,F,Liam Main,AG LAB,13,APRIL,1951,"53 St Michaels Way, Aberdeenshire",84,Liam,Mcmillan,,D,Jessica,Smith,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15784,4908,15784,12976,12351,16339,15784,3742,12351,12976,4908,16339,NA
15728,Shannon,Kerr,FORMERLY FARMER'S WIFE,W,F,Benjamin Ramsay,FARMER (OF 12 ACRES ARABLE AND 900 HILL PASTURE EMPLOYING 5,24,MARCH,1954,"6 Robertson Way, Braeleny Farm, Stirling",87,Kyle,Kerr,,D,Charlene,Hobson,,D,C00.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15728,4791,15728,11764,11967,15495,15728,3538,11967,11764,4791,15495,NA
15748,Freya,Petrie,PAUPER,W,F,Andrew Sutherland,SHOE MAKER,7,MAY,1957,"3 Whitehills Lane South, Cove Bay, Aberdeen City",90,Matthew,Petrie,,D,Leane,Robinson,,D,G83.90,M79.00,,SYNTHETIC DATA PRODUCED USING VALIPOP,15748,4569,15748,12126,12317,14667,15748,3730,12317,12126,4569,14667,NA
15774,Ellie,Bull,HAWKER OF SOFT GOODS,W,F,Jonathan Mcgarva,HOUSE CARPENTER,25,DECEMBER,1957,"1 Tianavaig Place, Portree, Highland",91,Russell,Bull,,D,Helen,Connelly,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15774,4433,15774,12630,12003,14839,15774,3654,12003,12630,4433,14839,NA
15778,Victoria,Burns,PAUPER (DOMESTIC SVT),W,F,Keanu Millar,LABOURER ON A FARM,27,MARCH,1958,"1 Heron Bank, Borrowfield, Montrose",92,Jack,Burns,,D,Erin,Fullarton,,D,R53.03,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,15778,4537,15778,12634,12639,14969,15778,3649,12639,12634,4537,14969,NA
15792,Paige,Gillespie,INVALID,W,F,Jordan Keir,LABOURER,27,DECEMBER,1958,"44 St Molios Park, Croc, North Ayrshire",92,James,Gillespie,,D,Maisie,Hay,,D,J40.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15792,4432,15792,13460,12833,14975,15792,3746,12833,13460,4432,14975,NA
15750,Rachael,Green,,W,F,Kieren Duncan,AG LABOURER,28,NOVEMBER,1961,"13 Common Road, Cellardyke, Fife",95,Bradley,Green,,D,Coral,Donald,,D,R54.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15750,4538,15750,12212,11069,15087,15750,3614,11069,12212,4538,15087,NA
15766,Emma,Anderson,,W,F,Jordan Mcguire,SPIRIT MERCHANT,24,OCTOBER,1961,"5 The Croft, The Holmes, Scottish Borders",95,Elliott,Anderson,,D,Rebecca,White,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15766,4612,15766,12332,11633,15373,15766,3409,11633,12332,4612,15373,NA
15794,Hannah,Connelly,,S,F,,,16,SEPTEMBER,1867,"19 Monamore Place, Croc, North Ayrshire",0,Alexander,Connelly,,,Romey,Fraser,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15794,,15794,9736,9445,,15794,2899,9445,9736,,,NA
15796,Chelsea,Hutcheson,,S,F,,,7,JULY,1867,"1 Bridgegate, Kingsmuir, Peebles",0,Imran,Hutcheson,,,Jodie,Jordan,,,P07.30,P96.93,,SYNTHETIC DATA PRODUCED USING VALIPOP,15796,,15796,9722,8401,,15796,2668,8401,9722,,,NA
15798,Emily,O'connor,,S,F,,,20,MARCH,1867,"1417 The Glebe, Argyll and Bute",0,Jordan,O'connor,,,Clare,Mullen,,,A18.33,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15798,,15798,10264,10425,,15798,3414,10425,10264,,,NA
15800,Madeleine,Mcshane,,S,F,,,30,DECEMBER,1867,"1 Glenogil Gardens, Anstruther Easter, Anstruther",0,Gareth,Mcshane,,,Chloe,Craig,,,P07.30,P96.93,,SYNTHETIC DATA PRODUCED USING VALIPOP,15800,,15800,10416,9731,,15800,3749,9731,10416,,,NA
15802,Lucy,Mclaren,,S,F,,,19,OCTOBER,1867,"1 Ash Grove, Timmergreens, Angus",0,Paul,Mclaren,,,Ellena,Mcmillan,,,P07.30,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15802,,15802,10406,10279,,15802,3035,10279,10406,,,NA
15804,Leeann,Mcguire,,S,F,,,11,NOVEMBER,1868,"3 Almanythie Road, Roanheads, Peterhead",1,Tom,Mcguire,,,Kayley,Christie,,,G91.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15804,,15804,10360,9511,,15804,2992,9511,10360,,,NA
15806,Rochelle,Burns,,S,F,,,17,DECEMBER,1868,"1 Winram Place, Northbank Farm Steadings, St Andrews",1,Cameron,Burns,,,Rachel,Young,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15806,,15806,10636,9969,,15806,3160,9969,10636,,,NA
15808,Emma,Haig,,S,F,,,23,APRIL,1868,"2 Victory Crescent, South Ayrshire",0,Jawaad,Haig,,,Demilee,Cochrane,,,P96.93,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15808,,15808,10634,10841,,15808,3451,10841,10634,,,NA
15810,Regan,Syme,,S,F,,,29,SEPTEMBER,1868,"41 Raonmor, Highland",1,Kaleb,Syme,,,Eloise,Jordan,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15810,,15810,10604,10415,,15810,3071,10415,10604,,,NA
15812,Victoria,Clark,,S,F,,,8,OCTOBER,1868,"3 Goldenberry Avenue, West Kilbride, North Ayrshire",1,Nathan,Clark,,,Leah,Mowbray,,,A38.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15812,,15812,10842,10971,,15812,3349,10971,10842,,,NA
15814,Hollie,Jordan,,S,F,,,23,JANUARY,1868,"74 Rathad na h-Àirigh, Portree, Highland",0,Callum,Jordan,,,Mia,Clifford,,,R68.85,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15814,,15814,10868,9429,,15814,3525,9429,10868,,,NA
15816,Eleanor,Logan,,S,F,,,13,DECEMBER,1868,"172 Dailly Road, Maybole, South Ayrshire",1,Ahmed,Logan,,,Cara,Mcguire,,,J05.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15816,,15816,10856,10461,,15816,3081,10461,10856,,,NA
15818,Gemma,Burns,,S,F,,,26,FEBRUARY,1871,"2 Cherry Bank, Southfield, Scottish Borders",3,Ross,Burns,,,Zoe,Aitchison,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15818,,15818,10874,9959,,15818,3750,9959,10874,,,NA
15820,Molly,Mclaren,,S,F,,,19,OCTOBER,1871,"28 Monamore Place, Croc, North Ayrshire",4,Ryan,Mclaren,,,Shannon,Stewart,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15820,,15820,10958,10813,,15820,3352,10813,10958,,,NA
15822,Lucy,Anderson,,S,F,,,25,SEPTEMBER,1871,"14 St Molios Park, Croc, North Ayrshire",3,Jesse,Anderson,,,Victoria,Wilson,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15822,,15822,10930,10295,,15822,3168,10295,10930,,,NA
15824,Georgia,Smith,,S,F,,,4,FEBRUARY,1871,"1 Shore Street, Portsoy, Aberdeenshire",3,Robert,Smith,,,Kayleigh,Smith,,,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15824,,15824,11088,11501,,15824,3752,11501,11088,,,NA
15826,Georgina,O'donnell,,S,F,,,18,MAY,1871,"2 Hillside Terrace, Croc, North Ayrshire",3,Daniel,O'donnell,,,Symone,Aitchison,,,A16.95,A17.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,15826,,15826,11122,10963,,15826,3754,10963,11122,,,NA
15828,Jacqueline,Smith,,S,F,,,21,MAY,1871,"1 Cherry Drive, Girvan, South Ayrshire",4,Oliver,Smith,,,Fatma,Jordan,,,B05.90,A36.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,15828,,15828,11106,9991,,15828,3200,9991,11106,,,NA
15830,Aimee,Wilson,,S,F,,,9,MARCH,1871,"1 Common Road, Cellardyke, Fife",3,David,Wilson,,,Rachael,Macphail,,,G91.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15830,,15830,11100,10721,,15830,3134,10721,11100,,,NA
15832,Lucy,Porter,,S,F,,,21,SEPTEMBER,1871,"23 The Croft, The Holmes, Scottish Borders",4,Connor,Porter,,,Ruby,Donald,,,J20.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15832,,15832,11308,11121,,15832,3627,11121,11308,,,NA
15834,Hanan,Gemmell,,S,F,,,23,JANUARY,1871,"31 Monamore Place, Croc, North Ayrshire",3,Ashley,Gemmell,,,Sophie,Martin,,,A00.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15834,,15834,11302,10287,,15834,3596,10287,11302,,,NA
15836,Ellen,Smith,BAKERS DAUGHTER,S,F,,,10,MARCH,1875,"44 Gordon Brown Place, Highland",7,George,Smith,,,Ashia,Robinson,,,R09.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15836,,15836,11288,10973,,15836,3595,10973,11288,,,NA
15838,Loren,Syme,,S,F,,,8,JANUARY,1875,"5 Rowan Road, Soroba, Oban",7,Cory,Syme,,,Rachel,White,,,A01.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15838,,15838,11282,11303,,15838,3240,11303,11282,,,NA
15840,Anna,Little,,S,F,,,25,OCTOBER,1876,"4 Cora Linn Court, North Ayrshire",8,Lewis,Little,,,Jennifer,Hawthorne,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15840,,15840,11298,10491,,15840,3136,10491,11298,,,NA
15842,Hajra,Flynn,,S,F,,,24,JULY,1876,"2 Lessudden Park, Lessudden House, Scottish Borders",9,Joel,Flynn,,D,Alexandra,Greig,,,A18.04,A18.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,15842,,15842,11432,10359,,15842,3757,10359,11432,,,NA
15844,Sara,Smith,SCHOLAR,S,F,,,19,JUNE,1882,"4 Greenside Park, The Holmes, Scottish Borders",14,Joel,Smith,,,Gabrielle,Lyon,,,G93.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15844,,15844,11408,12125,,15844,3686,12125,11408,,,NA
15846,Elena,Bull,SCHOLAR,S,F,,,27,NOVEMBER,1883,"1 St Molios Park, Croc, North Ayrshire",16,Daniel,Bull,,D,Katie,Mcguire,,,B03.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15846,,15846,11414,11389,,15846,3459,11389,11414,,,NA
15848,Sophie,Martin,SCHOLAR,S,F,,,9,FEBRUARY,1884,"1 Hope Street, Blackhouse, Peterhead",16,Ashley,Martin,,,Emily,Duncan,,,I51.90,I64.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,15848,,15848,11422,10101,,15848,3559,10101,11422,,,NA
15850,Lucy,Mcguire,FARM SERVANT,S,F,,,26,JANUARY,1890,"2 Waulkmill Park, Dumfries and Galloway",22,Joseph,Mcguire,,,Paige,Neilson,,,A01.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15850,,15850,11400,11101,,15850,3429,11101,11400,,,NA
15880,Melissa,Robinson,DAIRYMAID,S,F,,,21,JULY,1893,"2 Fairwinds Place, Coplandhill, Aberdeenshire",25,Oliver,Robinson,,D,Lucy,Hay,,,O85.02,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15880,,15880,11868,11293,,15880,3308,11293,11868,,,NA
15884,Elisabeth,Syme,DOMESTIC SERV,S,F,,,13,APRIL,1894,"34 Knockcushan Street, Girvan, South Ayrshire",26,Christopher,Syme,,D,Zoe,Watson,,,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,15884,,15884,11986,10977,,15884,3636,10977,11986,,,NA
